id,location,fault_severity,severity_type,resource_type,log_feature,volume,event_type
12650,location 100,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
5587,location 1119,0,severity_type 1,resource_type 8,feature 87,2,event_type 11
11322,location 983,1,severity_type 1,resource_type 8,feature 201,1,event_type 11
11436,location 1126,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
7974,location 373,0,severity_type 2,resource_type 2,feature 313,6,event_type 35
3885,location 976,1,severity_type 2,resource_type 8,feature 82,8,event_type 15
17482,location 1107,2,severity_type 1,resource_type 8,feature 71,14,event_type 15
6122,location 144,0,severity_type 1,resource_type 2,feature 301,1,event_type 35
8835,location 808,0,severity_type 2,resource_type 8,feature 71,4,event_type 15
1097,location 491,0,severity_type 2,resource_type 2,feature 235,1,event_type 34
1380,location 1015,1,severity_type 1,resource_type 8,feature 170,2,event_type 11
9090,location 602,0,severity_type 2,resource_type 8,feature 55,2,event_type 11
11453,location 989,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
14707,location 500,0,severity_type 4,resource_type 2,feature 313,1,event_type 35
17898,location 962,0,severity_type 2,resource_type 8,feature 82,32,event_type 15
2945,location 812,0,severity_type 1,resource_type 8,feature 101,134,event_type 11
12281,location 500,0,severity_type 2,resource_type 2,feature 312,2,event_type 35
17715,location 983,0,severity_type 4,resource_type 2,feature 317,1,event_type 38
12831,location 638,2,severity_type 1,resource_type 2,feature 291,5,event_type 44
14060,location 1065,0,severity_type 4,resource_type 2,feature 317,2,event_type 38
18336,location 962,2,severity_type 2,resource_type 8,feature 82,26,event_type 15
17173,location 902,1,severity_type 1,resource_type 4,feature 273,2,event_type 13
2680,location 662,0,severity_type 1,resource_type 8,feature 54,2,event_type 11
18008,location 1055,0,severity_type 2,resource_type 8,feature 193,3,event_type 15
4938,location 938,0,severity_type 2,resource_type 8,feature 81,2,event_type 11
5353,location 734,2,severity_type 1,resource_type 8,feature 71,9,event_type 54
15332,location 451,0,severity_type 2,resource_type 2,feature 312,4,event_type 34
1543,location 798,1,severity_type 2,resource_type 8,feature 203,3,event_type 15
15728,location 691,1,severity_type 2,resource_type 8,feature 75,4,event_type 11
8938,location 814,0,severity_type 2,resource_type 8,feature 191,2,event_type 11
15912,location 648,1,severity_type 1,resource_type 7,feature 170,1,event_type 11
12686,location 814,0,severity_type 1,resource_type 8,feature 70,9,event_type 11
17977,location 404,1,severity_type 1,resource_type 2,feature 232,1,event_type 34
4758,location 1037,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
9172,location 874,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
15720,location 1097,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
4535,location 1008,0,severity_type 2,resource_type 8,feature 82,21,event_type 15
7140,location 989,1,severity_type 1,resource_type 8,feature 209,4,event_type 11
17936,location 744,1,severity_type 1,resource_type 8,feature 273,3,event_type 11
8044,location 91,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
9104,location 735,0,severity_type 1,resource_type 8,feature 195,6,event_type 11
16804,location 469,0,severity_type 2,resource_type 2,feature 232,52,event_type 35
17955,location 610,2,severity_type 1,resource_type 8,feature 83,2,event_type 11
16199,location 600,1,severity_type 2,resource_type 8,feature 203,4,event_type 15
5692,location 674,2,severity_type 1,resource_type 8,feature 55,4,event_type 11
10044,location 829,0,severity_type 1,resource_type 8,feature 171,1,event_type 11
6504,location 248,1,severity_type 2,resource_type 2,feature 312,2,event_type 34
6647,location 550,0,severity_type 5,resource_type 9,feature 133,1,event_type 30
10956,location 102,0,severity_type 2,resource_type 2,feature 315,1,event_type 35
17065,location 609,0,severity_type 2,resource_type 8,feature 306,3,event_type 23
7842,location 825,1,severity_type 1,resource_type 8,feature 201,2,event_type 15
17344,location 794,0,severity_type 1,resource_type 4,feature 47,4,event_type 14
17535,location 734,2,severity_type 1,resource_type 8,feature 203,25,event_type 11
17943,location 475,0,severity_type 2,resource_type 2,feature 234,11,event_type 34
12257,location 172,1,severity_type 2,resource_type 2,feature 307,1,event_type 35
15343,location 1008,2,severity_type 2,resource_type 8,feature 71,3,event_type 15
17944,location 891,0,severity_type 2,resource_type 8,feature 73,5,event_type 11
15239,location 7,0,severity_type 1,resource_type 8,feature 70,9,event_type 11
16718,location 704,0,severity_type 2,resource_type 8,feature 82,10,event_type 15
13289,location 91,0,severity_type 2,resource_type 2,feature 235,13,event_type 34
13933,location 270,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
2524,location 821,2,severity_type 1,resource_type 2,feature 82,22,event_type 54
1638,location 522,0,severity_type 2,resource_type 2,feature 233,1,event_type 34
4381,location 644,2,severity_type 1,resource_type 2,feature 376,20,event_type 44
67,location 821,0,severity_type 1,resource_type 8,feature 82,2,event_type 15
4266,location 661,1,severity_type 1,resource_type 4,feature 54,9,event_type 20
9699,location 466,0,severity_type 2,resource_type 2,feature 314,11,event_type 35
16297,location 846,2,severity_type 2,resource_type 8,feature 82,18,event_type 15
392,location 810,0,severity_type 2,resource_type 8,feature 82,2,event_type 15
18365,location 240,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
16586,location 1,0,severity_type 1,resource_type 8,feature 80,1,event_type 15
18035,location 557,0,severity_type 1,resource_type 2,feature 361,1,event_type 54
11369,location 838,0,severity_type 2,resource_type 8,feature 68,1,event_type 11
14324,location 883,0,severity_type 1,resource_type 8,feature 68,3,event_type 11
14730,location 687,2,severity_type 1,resource_type 8,feature 62,1,event_type 11
1754,location 423,1,severity_type 1,resource_type 8,feature 181,1,event_type 11
15188,location 767,0,severity_type 1,resource_type 6,feature 245,1,event_type 18
4640,location 1008,2,severity_type 2,resource_type 8,feature 201,1,event_type 15
18184,location 823,0,severity_type 2,resource_type 8,feature 71,4,event_type 15
3553,location 1052,1,severity_type 2,resource_type 8,feature 82,4,event_type 15
12898,location 365,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
1997,location 1100,2,severity_type 1,resource_type 8,feature 82,31,event_type 11
11847,location 772,0,severity_type 1,resource_type 8,feature 191,2,event_type 11
14466,location 684,1,severity_type 2,resource_type 8,feature 203,2,event_type 15
17927,location 504,0,severity_type 2,resource_type 2,feature 232,3,event_type 34
5321,location 95,0,severity_type 2,resource_type 2,feature 307,1,event_type 35
17814,location 878,0,severity_type 1,resource_type 8,feature 195,2,event_type 11
4438,location 417,1,severity_type 1,resource_type 2,feature 312,1,event_type 34
6935,location 812,0,severity_type 1,resource_type 8,feature 55,2,event_type 11
14816,location 769,0,severity_type 2,resource_type 8,feature 54,1,event_type 11
10015,location 714,1,severity_type 1,resource_type 8,feature 306,1,event_type 23
2155,location 155,0,severity_type 2,resource_type 2,feature 227,1,event_type 34
6822,location 9,0,severity_type 2,resource_type 8,feature 71,3,event_type 15
10759,location 994,0,severity_type 2,resource_type 8,feature 73,1,event_type 11
9627,location 531,2,severity_type 1,resource_type 8,feature 205,1,event_type 11
5752,location 7,0,severity_type 1,resource_type 8,feature 70,13,event_type 11
12939,location 1019,1,severity_type 2,resource_type 8,feature 80,1,event_type 15
15293,location 133,1,severity_type 1,resource_type 2,feature 312,1,event_type 34
14092,location 17,1,severity_type 2,resource_type 8,feature 207,1,event_type 11
10553,location 846,2,severity_type 2,resource_type 8,feature 82,10,event_type 15
3501,location 821,1,severity_type 1,resource_type 2,feature 71,4,event_type 54
8620,location 810,2,severity_type 1,resource_type 8,feature 71,44,event_type 15
9139,location 467,0,severity_type 2,resource_type 2,feature 232,1,event_type 35
1878,location 884,0,severity_type 1,resource_type 8,feature 170,2,event_type 11
13330,location 1014,0,severity_type 1,resource_type 8,feature 170,1,event_type 13
10966,location 661,0,severity_type 4,resource_type 7,feature 306,2,event_type 23
3398,location 737,1,severity_type 1,resource_type 8,feature 157,1,event_type 11
12048,location 690,1,severity_type 1,resource_type 8,feature 195,2,event_type 11
9182,location 380,0,severity_type 2,resource_type 2,feature 312,5,event_type 35
9235,location 944,1,severity_type 1,resource_type 8,feature 170,4,event_type 11
905,location 1107,1,severity_type 1,resource_type 8,feature 193,4,event_type 11
6218,location 1030,1,severity_type 2,resource_type 8,feature 170,1,event_type 11
492,location 692,0,severity_type 2,resource_type 8,feature 54,1,event_type 11
6386,location 1096,0,severity_type 1,resource_type 2,feature 135,1,event_type 21
12409,location 149,0,severity_type 2,resource_type 2,feature 307,2,event_type 35
3043,location 1025,0,severity_type 1,resource_type 8,feature 188,1,event_type 11
2906,location 1,0,severity_type 2,resource_type 8,feature 80,1,event_type 15
14626,location 856,1,severity_type 2,resource_type 7,feature 75,2,event_type 23
6036,location 1105,0,severity_type 2,resource_type 8,feature 55,1,event_type 11
10510,location 518,0,severity_type 2,resource_type 2,feature 235,1,event_type 35
12140,location 91,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
16948,location 47,0,severity_type 3,resource_type 2,feature 10,2,event_type 40
11547,location 734,2,severity_type 1,resource_type 8,feature 71,3,event_type 54
9776,location 808,0,severity_type 1,resource_type 8,feature 71,6,event_type 15
1680,location 821,1,severity_type 1,resource_type 8,feature 71,12,event_type 15
17365,location 895,2,severity_type 1,resource_type 2,feature 283,5,event_type 50
5191,location 684,0,severity_type 1,resource_type 8,feature 71,15,event_type 15
11742,location 613,2,severity_type 1,resource_type 8,feature 71,2,event_type 54
13078,location 1019,2,severity_type 2,resource_type 8,feature 203,10,event_type 15
11788,location 886,0,severity_type 1,resource_type 10,feature 345,2,event_type 13
5021,location 972,1,severity_type 1,resource_type 7,feature 225,1,event_type 23
8502,location 245,0,severity_type 2,resource_type 2,feature 312,3,event_type 35
8944,location 760,0,severity_type 1,resource_type 8,feature 170,2,event_type 11
16977,location 501,0,severity_type 2,resource_type 2,feature 315,5,event_type 34
6477,location 282,0,severity_type 2,resource_type 2,feature 307,2,event_type 35
9301,location 600,2,severity_type 2,resource_type 8,feature 203,8,event_type 15
1472,location 479,0,severity_type 2,resource_type 2,feature 234,26,event_type 34
1383,location 17,1,severity_type 1,resource_type 8,feature 54,2,event_type 11
10789,location 135,0,severity_type 2,resource_type 2,feature 313,2,event_type 34
9954,location 128,0,severity_type 2,resource_type 2,feature 313,3,event_type 34
6682,location 600,1,severity_type 1,resource_type 8,feature 82,6,event_type 11
11548,location 519,0,severity_type 1,resource_type 8,feature 181,1,event_type 35
13193,location 266,0,severity_type 2,resource_type 2,feature 307,1,event_type 34
13215,location 942,1,severity_type 1,resource_type 10,feature 273,1,event_type 13
11500,location 932,0,severity_type 2,resource_type 8,feature 80,4,event_type 15
17536,location 505,0,severity_type 2,resource_type 2,feature 232,7,event_type 35
1283,location 380,0,severity_type 2,resource_type 2,feature 232,6,event_type 34
7910,location 1042,2,severity_type 2,resource_type 8,feature 82,12,event_type 15
2688,location 978,1,severity_type 1,resource_type 2,feature 35,1,event_type 11
15320,location 242,0,severity_type 2,resource_type 2,feature 232,2,event_type 35
14942,location 894,0,severity_type 1,resource_type 2,feature 375,39,event_type 42
4352,location 226,0,severity_type 1,resource_type 2,feature 301,1,event_type 35
6012,location 831,1,severity_type 1,resource_type 8,feature 209,1,event_type 11
1321,location 533,0,severity_type 1,resource_type 9,feature 133,3,event_type 28
10573,location 1117,0,severity_type 1,resource_type 8,feature 171,11,event_type 11
13192,location 810,1,severity_type 2,resource_type 8,feature 203,5,event_type 15
14607,location 520,0,severity_type 2,resource_type 2,feature 232,10,event_type 34
18209,location 242,0,severity_type 2,resource_type 2,feature 309,36,event_type 34
371,location 332,0,severity_type 1,resource_type 2,feature 134,2,event_type 20
14163,location 479,0,severity_type 2,resource_type 2,feature 234,16,event_type 35
158,location 533,0,severity_type 5,resource_type 9,feature 133,2,event_type 30
11721,location 455,0,severity_type 2,resource_type 2,feature 232,2,event_type 34
6310,location 1112,0,severity_type 1,resource_type 8,feature 68,3,event_type 11
12398,location 976,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
15931,location 494,0,severity_type 2,resource_type 2,feature 232,129,event_type 35
12390,location 885,0,severity_type 1,resource_type 8,feature 202,2,event_type 11
11711,location 394,1,severity_type 2,resource_type 8,feature 44,1,event_type 34
